#node	identifier	category	term ID	term description
SBV51011.1	56449.XBLMG947_1794	COMPARTMENTS	GOCC:0005737	Cytoplasm
SBV51011.1	56449.XBLMG947_1794	COMPARTMENTS	GOCC:0005829	Cytosol
SBV51011.1	56449.XBLMG947_1794	COMPARTMENTS	GOCC:0009288	Bacterial-type flagellum
SBV51011.1	56449.XBLMG947_1794	COMPARTMENTS	GOCC:0009425	Bacterial-type flagellum basal body
SBV51011.1	56449.XBLMG947_1794	COMPARTMENTS	GOCC:0030257	Type III protein secretion system complex
SBV51011.1	56449.XBLMG947_1794	COMPARTMENTS	GOCC:0032991	Protein-containing complex
SBV51011.1	56449.XBLMG947_1794	COMPARTMENTS	GOCC:0042995	Cell projection
SBV51011.1	56449.XBLMG947_1794	COMPARTMENTS	GOCC:0043226	Organelle
SBV51011.1	56449.XBLMG947_1794	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
SBV51011.1	56449.XBLMG947_1794	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
SBV51011.1	56449.XBLMG947_1794	COMPARTMENTS	GOCC:0120102	Bacterial-type flagellum secretion apparatus
SBV51011.1	56449.XBLMG947_1794	UniProt Keywords	KW-0282	Flagellum
SBV51011.1	56449.XBLMG947_1794	UniProt Keywords	KW-0966	Cell projection
SBV51011.1	56449.XBLMG947_1794	UniProt Keywords	KW-0969	Cilium
SBV51011.1	56449.XBLMG947_1794	Pfam	PF02108	Flagellar assembly protein FliH
SBV51011.1	56449.XBLMG947_1794	InterPro	IPR018035	Flagellar assembly protein FliH/Type III secretion system HrpE
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0006163	Purine nucleotide metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0006164	Purine nucleotide biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0006725	Cellular aromatic compound metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0006753	Nucleoside phosphate metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0006754	ATP biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0006793	Phosphorus metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0006796	Phosphate-containing compound metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0006807	Nitrogen compound metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0006810	Transport
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0006811	Ion transport
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0006812	Cation transport
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0008104	Protein localization
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0008152	Metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009058	Biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009117	Nucleotide metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009141	Nucleoside triphosphate metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009142	Nucleoside triphosphate biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009144	Purine nucleoside triphosphate metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009145	Purine nucleoside triphosphate biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009150	Purine ribonucleotide metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009152	Purine ribonucleotide biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009165	Nucleotide biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009199	Ribonucleoside triphosphate metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009201	Ribonucleoside triphosphate biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009205	Purine ribonucleoside triphosphate metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009206	Purine ribonucleoside triphosphate biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009259	Ribonucleotide metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009260	Ribonucleotide biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009306	Protein secretion
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0009987	Cellular process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0015031	Protein transport
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0015986	Proton motive force-driven ATP synthesis
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0018130	Heterocycle biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0019438	Aromatic compound biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0019637	Organophosphate metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0019693	Ribose phosphate metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0030254	Protein secretion by the type III secretion system
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0032940	Secretion by cell
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0033036	Macromolecule localization
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0034220	Ion transmembrane transport
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0034654	Nucleobase-containing compound biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0035592	Establishment of protein localization to extracellular region
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0044237	Cellular metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0044238	Primary metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0044249	Cellular biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0044281	Small molecule metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0045184	Establishment of protein localization
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0046034	ATP metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0046390	Ribose phosphate biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0046483	Heterocycle metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0046903	Secretion
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0051179	Localization
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0051234	Establishment of localization
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0051641	Cellular localization
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0055085	Transmembrane transport
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0055086	Nucleobase-containing small molecule metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0070727	Cellular macromolecule localization
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0071692	Protein localization to extracellular region
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0071702	Organic substance transport
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0071704	Organic substance metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0071705	Nitrogen compound transport
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0071806	Protein transmembrane transport
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0072521	Purine-containing compound metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0072522	Purine-containing compound biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0090407	Organophosphate biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0098655	Cation transmembrane transport
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0098660	Inorganic ion transmembrane transport
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0098662	Inorganic cation transmembrane transport
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:0140352	Export from cell
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:1901135	Carbohydrate derivative metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:1901293	Nucleoside phosphate biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:1901360	Organic cyclic compound metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:1901362	Organic cyclic compound biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:1901564	Organonitrogen compound metabolic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:1901576	Organic substance biosynthetic process
SBV51012.1	56449.XBLMG947_1795	GO Process	GO:1902600	Proton transmembrane transport
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0000166	Nucleotide binding
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0003824	Catalytic activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0005215	Transporter activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0005488	Binding
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0005524	ATP binding
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0008324	Cation transmembrane transporter activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0009678	Pyrophosphate hydrolysis-driven proton transmembrane transporter activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0015075	Ion transmembrane transporter activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0015078	Proton transmembrane transporter activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0015318	Inorganic molecular entity transmembrane transporter activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0015399	Primary active transmembrane transporter activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0016462	Pyrophosphatase activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0016787	Hydrolase activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0016817	Hydrolase activity, acting on acid anhydrides
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0016818	Hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0016887	ATP hydrolysis activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0017076	Purine nucleotide binding
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0017111	Nucleoside-triphosphatase activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0019829	ATPase-coupled cation transmembrane transporter activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0022804	Active transmembrane transporter activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0022853	Active ion transmembrane transporter activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0022857	Transmembrane transporter activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0022890	Inorganic cation transmembrane transporter activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0030554	Adenyl nucleotide binding
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0032553	Ribonucleotide binding
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0032555	Purine ribonucleotide binding
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0032559	Adenyl ribonucleotide binding
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0036094	Small molecule binding
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0042625	ATPase-coupled ion transmembrane transporter activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0042626	ATPase-coupled transmembrane transporter activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0043167	Ion binding
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0043168	Anion binding
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0046961	Proton-transporting ATPase activity, rotational mechanism
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0097159	Organic cyclic compound binding
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0097367	Carbohydrate derivative binding
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:0140657	ATP-dependent activity
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:1901265	Nucleoside phosphate binding
SBV51012.1	56449.XBLMG947_1795	GO Function	GO:1901363	Heterocyclic compound binding
SBV51012.1	56449.XBLMG947_1795	GO Component	GO:0005622	Intracellular anatomical structure
SBV51012.1	56449.XBLMG947_1795	GO Component	GO:0005737	Cytoplasm
SBV51012.1	56449.XBLMG947_1795	GO Component	GO:0030257	Type III protein secretion system complex
SBV51012.1	56449.XBLMG947_1795	GO Component	GO:0032991	Protein-containing complex
SBV51012.1	56449.XBLMG947_1795	GO Component	GO:0110165	Cellular anatomical entity
SBV51012.1	56449.XBLMG947_1795	STRING clusters	CL:4470	Cilium, and STAS domain
SBV51012.1	56449.XBLMG947_1795	STRING clusters	CL:4471	Cilium
SBV51012.1	56449.XBLMG947_1795	STRING clusters	CL:4474	Cilium
SBV51012.1	56449.XBLMG947_1795	STRING clusters	CL:4477	Cilium
SBV51012.1	56449.XBLMG947_1795	STRING clusters	CL:4479	Cilium
SBV51012.1	56449.XBLMG947_1795	STRING clusters	CL:4480	Cilium
SBV51012.1	56449.XBLMG947_1795	KEGG	map02040	Flagellar assembly
SBV51012.1	56449.XBLMG947_1795	COMPARTMENTS	GOCC:0030257	Type III protein secretion system complex
SBV51012.1	56449.XBLMG947_1795	COMPARTMENTS	GOCC:0032991	Protein-containing complex
SBV51012.1	56449.XBLMG947_1795	InterPro	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain
SBV51012.1	56449.XBLMG947_1795	InterPro	IPR003593	AAA+ ATPase domain
SBV51012.1	56449.XBLMG947_1795	InterPro	IPR005714	ATPase, type III secretion system, FliI/YscN
SBV51012.1	56449.XBLMG947_1795	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
SBV51012.1	56449.XBLMG947_1795	InterPro	IPR040627	T3SS EscN ATPase, C-terminal
SBV51012.1	56449.XBLMG947_1795	SMART	SM00382	ATPases associated with a variety of cellular activities
SBV51017.1	56449.XBLMG947_1800	GO Process	GO:0001539	Cilium or flagellum-dependent cell motility
SBV51017.1	56449.XBLMG947_1800	GO Process	GO:0006935	Chemotaxis
SBV51017.1	56449.XBLMG947_1800	GO Process	GO:0009605	Response to external stimulus
SBV51017.1	56449.XBLMG947_1800	GO Process	GO:0009987	Cellular process
SBV51017.1	56449.XBLMG947_1800	GO Process	GO:0040011	Locomotion
SBV51017.1	56449.XBLMG947_1800	GO Process	GO:0042221	Response to chemical
SBV51017.1	56449.XBLMG947_1800	GO Process	GO:0042330	Taxis
SBV51017.1	56449.XBLMG947_1800	GO Process	GO:0048870	Cell motility
SBV51017.1	56449.XBLMG947_1800	GO Process	GO:0050896	Response to stimulus
SBV51017.1	56449.XBLMG947_1800	GO Process	GO:0071973	Bacterial-type flagellum-dependent cell motility
SBV51017.1	56449.XBLMG947_1800	GO Process	GO:0097588	Archaeal or bacterial-type flagellum-dependent cell motility
SBV51017.1	56449.XBLMG947_1800	GO Function	GO:0003774	Cytoskeletal motor activity
SBV51017.1	56449.XBLMG947_1800	GO Component	GO:0005886	Plasma membrane
SBV51017.1	56449.XBLMG947_1800	GO Component	GO:0009288	Bacterial-type flagellum
SBV51017.1	56449.XBLMG947_1800	GO Component	GO:0009425	Bacterial-type flagellum basal body
SBV51017.1	56449.XBLMG947_1800	GO Component	GO:0016020	Membrane
SBV51017.1	56449.XBLMG947_1800	GO Component	GO:0042995	Cell projection
SBV51017.1	56449.XBLMG947_1800	GO Component	GO:0043226	Organelle
SBV51017.1	56449.XBLMG947_1800	GO Component	GO:0043228	Non-membrane-bounded organelle
SBV51017.1	56449.XBLMG947_1800	GO Component	GO:0071944	Cell periphery
SBV51017.1	56449.XBLMG947_1800	GO Component	GO:0110165	Cellular anatomical entity
SBV51017.1	56449.XBLMG947_1800	STRING clusters	CL:4470	Cilium, and STAS domain
SBV51017.1	56449.XBLMG947_1800	STRING clusters	CL:4471	Cilium
SBV51017.1	56449.XBLMG947_1800	STRING clusters	CL:4474	Cilium
SBV51017.1	56449.XBLMG947_1800	STRING clusters	CL:4477	Cilium
SBV51017.1	56449.XBLMG947_1800	STRING clusters	CL:4479	Cilium
SBV51017.1	56449.XBLMG947_1800	STRING clusters	CL:4480	Cilium
SBV51017.1	56449.XBLMG947_1800	STRING clusters	CL:4505	Flagellar rotation
SBV51017.1	56449.XBLMG947_1800	KEGG	map02030	Bacterial chemotaxis
SBV51017.1	56449.XBLMG947_1800	KEGG	map02040	Flagellar assembly
SBV51017.1	56449.XBLMG947_1800	COMPARTMENTS	GOCC:0009288	Bacterial-type flagellum
SBV51017.1	56449.XBLMG947_1800	COMPARTMENTS	GOCC:0009425	Bacterial-type flagellum basal body
SBV51017.1	56449.XBLMG947_1800	COMPARTMENTS	GOCC:0042995	Cell projection
SBV51017.1	56449.XBLMG947_1800	COMPARTMENTS	GOCC:0043226	Organelle
SBV51017.1	56449.XBLMG947_1800	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
SBV51017.1	56449.XBLMG947_1800	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
SBV51017.1	56449.XBLMG947_1800	UniProt Keywords	KW-0145	Chemotaxis
SBV51017.1	56449.XBLMG947_1800	UniProt Keywords	KW-0282	Flagellum
SBV51017.1	56449.XBLMG947_1800	UniProt Keywords	KW-0283	Flagellar rotation
SBV51017.1	56449.XBLMG947_1800	UniProt Keywords	KW-0472	Membrane
SBV51017.1	56449.XBLMG947_1800	UniProt Keywords	KW-0966	Cell projection
SBV51017.1	56449.XBLMG947_1800	UniProt Keywords	KW-0969	Cilium
SBV51017.1	56449.XBLMG947_1800	UniProt Keywords	KW-0975	Bacterial flagellum
SBV51017.1	56449.XBLMG947_1800	UniProt Keywords	KW-1003	Cell membrane
SBV51017.1	56449.XBLMG947_1800	Pfam	PF01052	Type III flagellar switch regulator (C-ring) FliN C-term
SBV51017.1	56449.XBLMG947_1800	InterPro	IPR001172	Flagellar motor switch FliN/Type III secretion HrcQb
SBV51017.1	56449.XBLMG947_1800	InterPro	IPR001543	Flagellar motor switch protein FliN-like, C-terminal domain
SBV51017.1	56449.XBLMG947_1800	InterPro	IPR012826	Flagellar motor switch FliN
SBV51017.1	56449.XBLMG947_1800	InterPro	IPR036429	SpoA-like superfamily
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0006810	Transport
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0006996	Organelle organization
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0008104	Protein localization
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0009306	Protein secretion
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0009987	Cellular process
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0015031	Protein transport
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0016043	Cellular component organization
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0030030	Cell projection organization
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0032940	Secretion by cell
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0033036	Macromolecule localization
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0035592	Establishment of protein localization to extracellular region
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0044781	Bacterial-type flagellum organization
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0045184	Establishment of protein localization
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0046903	Secretion
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0051179	Localization
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0051234	Establishment of localization
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0051641	Cellular localization
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0070727	Cellular macromolecule localization
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0071692	Protein localization to extracellular region
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0071702	Organic substance transport
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0071705	Nitrogen compound transport
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0071840	Cellular component organization or biogenesis
SBV51019.1	56449.XBLMG947_1803	GO Process	GO:0140352	Export from cell
SBV51019.1	56449.XBLMG947_1803	GO Function	GO:0003824	Catalytic activity
SBV51019.1	56449.XBLMG947_1803	GO Function	GO:0016787	Hydrolase activity
SBV51019.1	56449.XBLMG947_1803	GO Component	GO:0005886	Plasma membrane
SBV51019.1	56449.XBLMG947_1803	GO Component	GO:0009288	Bacterial-type flagellum
SBV51019.1	56449.XBLMG947_1803	GO Component	GO:0009425	Bacterial-type flagellum basal body
SBV51019.1	56449.XBLMG947_1803	GO Component	GO:0016020	Membrane
SBV51019.1	56449.XBLMG947_1803	GO Component	GO:0016021	Integral component of membrane
SBV51019.1	56449.XBLMG947_1803	GO Component	GO:0031224	Intrinsic component of membrane
SBV51019.1	56449.XBLMG947_1803	GO Component	GO:0042995	Cell projection
SBV51019.1	56449.XBLMG947_1803	GO Component	GO:0043226	Organelle
SBV51019.1	56449.XBLMG947_1803	GO Component	GO:0043228	Non-membrane-bounded organelle
SBV51019.1	56449.XBLMG947_1803	GO Component	GO:0071944	Cell periphery
SBV51019.1	56449.XBLMG947_1803	GO Component	GO:0110165	Cellular anatomical entity
SBV51019.1	56449.XBLMG947_1803	STRING clusters	CL:4470	Cilium, and STAS domain
SBV51019.1	56449.XBLMG947_1803	STRING clusters	CL:4471	Cilium
SBV51019.1	56449.XBLMG947_1803	STRING clusters	CL:4474	Cilium
SBV51019.1	56449.XBLMG947_1803	STRING clusters	CL:4477	Cilium
SBV51019.1	56449.XBLMG947_1803	KEGG	map02040	Flagellar assembly
SBV51019.1	56449.XBLMG947_1803	COMPARTMENTS	GOCC:0009288	Bacterial-type flagellum
SBV51019.1	56449.XBLMG947_1803	COMPARTMENTS	GOCC:0009425	Bacterial-type flagellum basal body
SBV51019.1	56449.XBLMG947_1803	COMPARTMENTS	GOCC:0042995	Cell projection
SBV51019.1	56449.XBLMG947_1803	COMPARTMENTS	GOCC:0043226	Organelle
SBV51019.1	56449.XBLMG947_1803	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
SBV51019.1	56449.XBLMG947_1803	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
SBV51019.1	56449.XBLMG947_1803	UniProt Keywords	KW-0282	Flagellum
SBV51019.1	56449.XBLMG947_1803	UniProt Keywords	KW-0472	Membrane
SBV51019.1	56449.XBLMG947_1803	UniProt Keywords	KW-0812	Transmembrane
SBV51019.1	56449.XBLMG947_1803	UniProt Keywords	KW-0966	Cell projection
SBV51019.1	56449.XBLMG947_1803	UniProt Keywords	KW-0969	Cilium
SBV51019.1	56449.XBLMG947_1803	UniProt Keywords	KW-1133	Transmembrane helix
SBV51019.1	56449.XBLMG947_1803	Pfam	PF00813	FliP family
SBV51019.1	56449.XBLMG947_1803	InterPro	IPR005838	Type III secretion system inner membrane P protein
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0006605	Protein targeting
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0006810	Transport
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0006886	Intracellular protein transport
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0006996	Organelle organization
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0008104	Protein localization
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0009987	Cellular process
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0015031	Protein transport
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0016043	Cellular component organization
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0022607	Cellular component assembly
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0030030	Cell projection organization
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0030031	Cell projection assembly
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0033036	Macromolecule localization
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0044085	Cellular component biogenesis
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0044780	Bacterial-type flagellum assembly
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0044781	Bacterial-type flagellum organization
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0045184	Establishment of protein localization
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0046907	Intracellular transport
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0051179	Localization
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0051234	Establishment of localization
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0051641	Cellular localization
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0051649	Establishment of localization in cell
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0070727	Cellular macromolecule localization
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0070925	Organelle assembly
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0071702	Organic substance transport
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0071705	Nitrogen compound transport
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0071840	Cellular component organization or biogenesis
SBV51021.1	56449.XBLMG947_1805	GO Process	GO:0140694	Non-membrane-bounded organelle assembly
SBV51021.1	56449.XBLMG947_1805	GO Component	GO:0005886	Plasma membrane
SBV51021.1	56449.XBLMG947_1805	GO Component	GO:0009288	Bacterial-type flagellum
SBV51021.1	56449.XBLMG947_1805	GO Component	GO:0009425	Bacterial-type flagellum basal body
SBV51021.1	56449.XBLMG947_1805	GO Component	GO:0016020	Membrane
SBV51021.1	56449.XBLMG947_1805	GO Component	GO:0016021	Integral component of membrane
SBV51021.1	56449.XBLMG947_1805	GO Component	GO:0031224	Intrinsic component of membrane
SBV51021.1	56449.XBLMG947_1805	GO Component	GO:0042995	Cell projection
SBV51021.1	56449.XBLMG947_1805	GO Component	GO:0043226	Organelle
SBV51021.1	56449.XBLMG947_1805	GO Component	GO:0043228	Non-membrane-bounded organelle
SBV51021.1	56449.XBLMG947_1805	GO Component	GO:0071944	Cell periphery
SBV51021.1	56449.XBLMG947_1805	GO Component	GO:0110165	Cellular anatomical entity
SBV51021.1	56449.XBLMG947_1805	STRING clusters	CL:4470	Cilium, and STAS domain
SBV51021.1	56449.XBLMG947_1805	STRING clusters	CL:4471	Cilium
SBV51021.1	56449.XBLMG947_1805	STRING clusters	CL:4474	Cilium
SBV51021.1	56449.XBLMG947_1805	STRING clusters	CL:4477	Cilium
SBV51021.1	56449.XBLMG947_1805	KEGG	map02040	Flagellar assembly
SBV51021.1	56449.XBLMG947_1805	COMPARTMENTS	GOCC:0009288	Bacterial-type flagellum
SBV51021.1	56449.XBLMG947_1805	COMPARTMENTS	GOCC:0009425	Bacterial-type flagellum basal body
SBV51021.1	56449.XBLMG947_1805	COMPARTMENTS	GOCC:0042995	Cell projection
SBV51021.1	56449.XBLMG947_1805	COMPARTMENTS	GOCC:0043226	Organelle
SBV51021.1	56449.XBLMG947_1805	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
SBV51021.1	56449.XBLMG947_1805	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
