#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
fin	cwlJ	224308.BSU00540	224308.BSU02600	0	0	0.673	0	0	0	0	0	0.673
fin	spoIIE	224308.BSU00540	224308.BSU00640	0	0	0.686	0	0	0	0	0	0.686
fin	yabQ	224308.BSU00540	224308.BSU00610	0.258	0	0.738	0	0.082	0	0	0	0.806
gdh	srfAB	224308.BSU03930	224308.BSU03490	0.203	0	0	0	0.238	0.099	0	0.210	0.509
gdh	srfAC	224308.BSU03930	224308.BSU03510	0.113	0.007	0	0	0.225	0.099	0	0.166	0.414
gdh	glcU	224308.BSU03930	224308.BSU03920	0.752	0	0.281	0	0.734	0	0	0.552	0.976
gdh	sspB	224308.BSU03930	224308.BSU09750	0	0	0	0	0.549	0	0	0	0.549
gerPA	cwlJ	224308.BSU10720	224308.BSU02600	0	0	0	0	0.157	0	0	0.339	0.418
gerPA	cotP	224308.BSU10720	224308.BSU05550	0.069	0	0	0	0.322	0	0	0.485	0.646
gerPA	gerPF	224308.BSU10720	224308.BSU10670	0.653	0	0	0.864	0.665	0	0	0.197	0.898
gerPA	gerPE	224308.BSU10720	224308.BSU10680	0.727	0	0	0	0.729	0	0	0.850	0.987
gerPA	gerPD	224308.BSU10720	224308.BSU10690	0.727	0	0	0	0.679	0	0	0.845	0.985
gerPA	gerPC	224308.BSU10720	224308.BSU10700	0.727	0	0	0	0.390	0	0	0.848	0.972
gerPA	gerPB	224308.BSU10720	224308.BSU10710	0.779	0	0	0	0.850	0	0	0.848	0.994
gerPA	cotT	224308.BSU10720	224308.BSU12090	0	0	0	0	0.503	0	0	0.334	0.654
gerPB	cotP	224308.BSU10710	224308.BSU05550	0.082	0	0	0	0.502	0	0	0.707	0.854
gerPB	gerPF	224308.BSU10710	224308.BSU10670	0.671	0	0	0	0.733	0	0	0.912	0.991
gerPB	gerPE	224308.BSU10710	224308.BSU10680	0.747	0	0	0	0.735	0	0	0.920	0.994
gerPB	gerPD	224308.BSU10710	224308.BSU10690	0.747	0	0	0	0.723	0	0	0.922	0.994
gerPB	gerPC	224308.BSU10710	224308.BSU10700	0.747	0	0	0	0.619	0	0	0.890	0.988
gerPB	cotY	224308.BSU10710	224308.BSU11750	0	0	0	0	0.312	0	0	0.204	0.429
gerPB	cotZ	224308.BSU10710	224308.BSU11740	0	0	0	0	0.312	0	0	0.206	0.430
gerPB	cotT	224308.BSU10710	224308.BSU12090	0	0	0	0	0.520	0	0	0	0.520
gerPB	gerPA	224308.BSU10710	224308.BSU10720	0.779	0	0	0	0.850	0	0	0.848	0.994
gerPC	cwlJ	224308.BSU10700	224308.BSU02600	0	0	0	0	0.087	0	0	0.387	0.417
gerPC	cotP	224308.BSU10700	224308.BSU05550	0.083	0	0	0	0.177	0	0	0.387	0.496
gerPC	gerPF	224308.BSU10700	224308.BSU10670	0.718	0	0	0	0.620	0	0	0.911	0.989
gerPC	gerPE	224308.BSU10700	224308.BSU10680	0.803	0	0	0	0.621	0	0	0.919	0.993
gerPC	gerPD	224308.BSU10700	224308.BSU10690	0.803	0	0	0	0.462	0	0	0.912	0.989
gerPC	gerPA	224308.BSU10700	224308.BSU10720	0.727	0	0	0	0.390	0	0	0.848	0.972
gerPC	gerPB	224308.BSU10700	224308.BSU10710	0.747	0	0	0	0.619	0	0	0.890	0.988
gerPD	cwlJ	224308.BSU10690	224308.BSU02600	0	0	0	0	0.171	0	0	0.362	0.448
gerPD	cotP	224308.BSU10690	224308.BSU05550	0.071	0	0	0	0.311	0	0	0.401	0.583
gerPD	gerPF	224308.BSU10690	224308.BSU10670	0.718	0	0	0	0.646	0	0	0.916	0.990
gerPD	gerPE	224308.BSU10690	224308.BSU10680	0.803	0	0	0	0.759	0	0	0.920	0.995
gerPD	cotY	224308.BSU10690	224308.BSU11750	0	0	0	0	0.309	0	0	0.215	0.434
gerPD	cotT	224308.BSU10690	224308.BSU12090	0	0	0	0	0.502	0	0	0	0.502
gerPD	gerPA	224308.BSU10690	224308.BSU10720	0.727	0	0	0	0.679	0	0	0.845	0.985
gerPD	gerPC	224308.BSU10690	224308.BSU10700	0.803	0	0	0	0.462	0	0	0.912	0.989
gerPD	gerPB	224308.BSU10690	224308.BSU10710	0.747	0	0	0	0.723	0	0	0.922	0.994
gerPE	cotP	224308.BSU10680	224308.BSU05550	0.072	0	0	0	0.516	0	0	0.386	0.700
gerPE	gerPF	224308.BSU10680	224308.BSU10670	0.718	0	0	0	0.718	0	0	0.913	0.992
gerPE	cotZ	224308.BSU10680	224308.BSU11740	0	0	0	0	0.306	0	0	0.205	0.425
gerPE	cotX	224308.BSU10680	224308.BSU11760	0	0	0	0	0.317	0	0	0.194	0.425
gerPE	cotV	224308.BSU10680	224308.BSU11780	0	0	0	0	0.500	0	0	0	0.499
gerPE	cotW	224308.BSU10680	224308.BSU11770	0	0	0	0	0.501	0	0	0	0.501
gerPE	cotY	224308.BSU10680	224308.BSU11750	0	0	0	0	0.502	0	0	0.210	0.590
gerPE	cotT	224308.BSU10680	224308.BSU12090	0	0	0	0	0.619	0	0	0	0.619
gerPE	gerPA	224308.BSU10680	224308.BSU10720	0.727	0	0	0	0.729	0	0	0.850	0.987
gerPE	gerPC	224308.BSU10680	224308.BSU10700	0.803	0	0	0	0.621	0	0	0.919	0.993
gerPE	gerPB	224308.BSU10680	224308.BSU10710	0.747	0	0	0	0.735	0	0	0.920	0.994
gerPE	gerPD	224308.BSU10680	224308.BSU10690	0.803	0	0	0	0.759	0	0	0.920	0.995
gerPF	cwlJ	224308.BSU10670	224308.BSU02600	0	0	0	0	0.177	0	0	0.425	0.506
gerPF	cotP	224308.BSU10670	224308.BSU05550	0.069	0	0	0	0.313	0	0	0.383	0.570
gerPF	cotW	224308.BSU10670	224308.BSU11770	0	0	0	0	0.501	0	0	0	0.501
gerPF	cotV	224308.BSU10670	224308.BSU11780	0	0	0	0	0.502	0	0	0	0.502
gerPF	cotX	224308.BSU10670	224308.BSU11760	0	0	0	0	0.508	0	0	0.149	0.563
gerPF	cotZ	224308.BSU10670	224308.BSU11740	0	0	0	0	0.533	0	0	0.206	0.613
gerPF	cotT	224308.BSU10670	224308.BSU12090	0	0	0	0	0.642	0	0	0	0.642
gerPF	cotY	224308.BSU10670	224308.BSU11750	0	0	0	0	0.526	0	0	0.422	0.714
gerPF	gerPA	224308.BSU10670	224308.BSU10720	0.653	0	0	0.864	0.665	0	0	0.197	0.898
gerPF	gerPC	224308.BSU10670	224308.BSU10700	0.718	0	0	0	0.620	0	0	0.911	0.989
gerPF	gerPD	224308.BSU10670	224308.BSU10690	0.718	0	0	0	0.646	0	0	0.916	0.990
gerPF	gerPB	224308.BSU10670	224308.BSU10710	0.671	0	0	0	0.733	0	0	0.912	0.991
gerPF	gerPE	224308.BSU10670	224308.BSU10680	0.718	0	0	0	0.718	0	0	0.913	0.992
glcU	sspB	224308.BSU03920	224308.BSU09750	0	0	0	0	0.516	0	0	0	0.516
glcU	gdh	224308.BSU03920	224308.BSU03930	0.752	0	0.281	0	0.734	0	0	0.552	0.976
kbaA	scoC	224308.BSU01560	224308.BSU09990	0	0	0.490	0	0	0	0	0	0.490
kbaA	yutE	224308.BSU01560	224308.BSU32300	0	0	0.737	0	0	0	0	0	0.737
kbaA	kinB	224308.BSU01560	224308.BSU31450	0	0	0	0	0.048	0	0	0.759	0.760
kinB	abrB	224308.BSU31450	224308.BSU00370	0	0	0	0	0	0	0	0.751	0.751
kinB	kbaA	224308.BSU31450	224308.BSU01560	0	0	0	0	0.048	0	0	0.759	0.760
kinB	kipI	224308.BSU31450	224308.BSU04080	0	0	0	0	0	0	0	0.571	0.571
kinB	kinE	224308.BSU31450	224308.BSU13530	0	0	0.280	0.671	0.082	0	0	0.582	0.699
kinB	spo0E	224308.BSU31450	224308.BSU13640	0	0	0	0	0	0	0	0.681	0.681
kinB	kinD	224308.BSU31450	224308.BSU13660	0	0	0.310	0.633	0.047	0	0	0.634	0.738
kinB	spo0A	224308.BSU31450	224308.BSU24220	0	0	0.475	0	0.049	0	0	0.956	0.976
kinB	tapA	224308.BSU31450	224308.BSU24640	0	0	0	0	0.051	0	0	0.757	0.759
kinD	abrB	224308.BSU13660	224308.BSU00370	0	0	0	0	0	0	0	0.565	0.565
kinD	kinE	224308.BSU13660	224308.BSU13530	0	0	0.290	0.660	0.045	0	0	0.513	0.641
kinD	spo0E	224308.BSU13660	224308.BSU13640	0	0	0	0	0.119	0	0	0.680	0.706
kinD	kinB	224308.BSU13660	224308.BSU31450	0	0	0.310	0.633	0.047	0	0	0.634	0.738
kinD	tapA	224308.BSU13660	224308.BSU24640	0	0	0	0	0	0	0	0.890	0.890
kinD	spo0A	224308.BSU13660	224308.BSU24220	0	0	0.362	0	0.056	0	0.900	0.919	0.994
kinE	abrB	224308.BSU13530	224308.BSU00370	0	0	0	0	0	0	0	0.680	0.680
kinE	yisI	224308.BSU13530	224308.BSU10730	0.075	0	0	0	0.047	0	0	0.385	0.410
kinE	tapA	224308.BSU13530	224308.BSU24640	0	0	0	0	0.045	0	0	0.483	0.485
kinE	kinD	224308.BSU13530	224308.BSU13660	0	0	0.290	0.660	0.045	0	0	0.513	0.641
kinE	kinB	224308.BSU13530	224308.BSU31450	0	0	0.280	0.671	0.082	0	0	0.582	0.699
kinE	spo0E	224308.BSU13530	224308.BSU13640	0.075	0	0	0	0	0	0	0.753	0.761
kinE	spo0A	224308.BSU13530	224308.BSU24220	0	0	0.196	0	0.077	0	0.900	0.912	0.992
kipA	kipI	224308.BSU04090	224308.BSU04080	0.803	0.900	0.775	0	0.989	0.850	0	0.983	0.999
kipA	spo0E	224308.BSU04090	224308.BSU13640	0	0	0	0	0	0	0	0.680	0.680
kipA	lipC	224308.BSU04090	224308.BSU04110	0.554	0	0	0	0.520	0	0	0.351	0.849
kipI	spo0A	224308.BSU04080	224308.BSU24220	0	0	0	0	0	0	0	0.527	0.527
kipI	kinB	224308.BSU04080	224308.BSU31450	0	0	0	0	0	0	0	0.571	0.571
kipI	spo0E	224308.BSU04080	224308.BSU13640	0	0	0	0	0	0	0	0.760	0.760
kipI	lipC	224308.BSU04080	224308.BSU04110	0.554	0	0	0	0.514	0	0	0.225	0.817
kipI	kipA	224308.BSU04080	224308.BSU04090	0.803	0.900	0.775	0	0.989	0.850	0	0.983	0.999
lipC	kipI	224308.BSU04110	224308.BSU04080	0.554	0	0	0	0.514	0	0	0.225	0.817
lipC	kipA	224308.BSU04110	224308.BSU04090	0.554	0	0	0	0.520	0	0	0.351	0.849
lipC	mecB	224308.BSU04110	224308.BSU22970	0	0	0.448	0	0	0	0	0	0.448
lmrB	mdr	224308.BSU02670	224308.BSU03070	0	0	0.307	0.633	0.066	0	0	0.202	0.438
lmrB	vmlR	224308.BSU02670	224308.BSU05610	0	0	0	0	0	0	0	0.684	0.684
lmrB	blt	224308.BSU02670	224308.BSU26590	0	0	0.353	0	0.043	0	0	0.631	0.751
lmrB	bmr	224308.BSU02670	224308.BSU24010	0	0	0.330	0	0	0	0	0.845	0.891
mdr	lmrB	224308.BSU03070	224308.BSU02670	0	0	0.307	0.633	0.066	0	0	0.202	0.438
mdr	tetB	224308.BSU03070	224308.BSU40770	0	0	0.320	0.614	0.045	0	0	0.173	0.416
mdr	bmr	224308.BSU03070	224308.BSU24010	0	0	0.126	0.607	0	0	0	0.386	0.440
mdr	norM	224308.BSU03070	224308.BSU19440	0	0	0	0	0.064	0	0	0.572	0.582
mdr	bmrA	224308.BSU03070	224308.BSU34820	0	0	0	0	0.047	0	0	0.850	0.850
mdr	blt	224308.BSU03070	224308.BSU26590	0	0	0.260	0	0	0	0	0.920	0.938
mecA	abrB	224308.BSU11520	224308.BSU00370	0	0	0.171	0	0.056	0	0	0.685	0.731
mecA	srfAA	224308.BSU11520	224308.BSU03480	0	0	0	0	0	0	0	0.481	0.481
mecA	sspB	224308.BSU11520	224308.BSU09750	0	0	0.237	0	0	0	0	0.591	0.674
mecA	ecsB	224308.BSU11520	224308.BSU10050	0	0	0.562	0	0	0	0	0	0.562
mecA	pbpH	224308.BSU11520	224308.BSU13980	0	0	0.375	0	0.059	0	0	0.087	0.416
mecA	spo0A	224308.BSU11520	224308.BSU24220	0	0	0	0	0.069	0	0	0.488	0.502
mecA	mecB	224308.BSU11520	224308.BSU22970	0	0	0.212	0.758	0.280	0	0	0.439	0.654
mecB	fin	224308.BSU22970	224308.BSU00540	0	0	0.441	0	0	0	0	0	0.441
mecB	lipC	224308.BSU22970	224308.BSU04110	0	0	0.448	0	0	0	0	0	0.448
mecB	sspB	224308.BSU22970	224308.BSU09750	0	0	0.254	0	0	0	0	0.372	0.511
mecB	mecA	224308.BSU22970	224308.BSU11520	0	0	0.212	0.758	0.280	0	0	0.439	0.654
mprF	rpoB	224308.BSU08425	224308.BSU01070	0	0	0	0	0.045	0	0	0.785	0.786
mprF	rpoC	224308.BSU08425	224308.BSU01080	0	0	0	0	0	0	0	0.826	0.826
mprF	vmlR	224308.BSU08425	224308.BSU05610	0.043	0	0	0	0.043	0	0	0.421	0.423
mprF	ponA	224308.BSU08425	224308.BSU22320	0	0	0	0	0	0	0	0.416	0.416
mprF	uppP	224308.BSU08425	224308.BSU31150	0.198	0	0	0	0.061	0	0	0.305	0.431
mprF	bceA	224308.BSU08425	224308.BSU30380	0.070	0	0	0	0.143	0	0	0.478	0.547
mprF	aadK	224308.BSU08425	224308.BSU26790	0	0	0	0	0	0	0	0.682	0.682
norM	ybxI	224308.BSU19440	224308.BSU02090	0	0	0	0	0	0	0	0.682	0.682
norM	mdr	224308.BSU19440	224308.BSU03070	0	0	0	0	0.064	0	0	0.572	0.582
norM	tetB	224308.BSU19440	224308.BSU40770	0	0	0	0	0	0	0	0.422	0.422
norM	bmrA	224308.BSU19440	224308.BSU34820	0	0	0.181	0	0.058	0.076	0	0.398	0.513
norM	blt	224308.BSU19440	224308.BSU26590	0	0	0	0	0.055	0	0	0.633	0.638
norM	bmr	224308.BSU19440	224308.BSU24010	0	0	0	0	0.054	0	0	0.750	0.753
oppA	appD	224308.BSU11430	224308.BSU11360	0.075	0.025	0.509	0	0.232	0	0	0.182	0.677
oppA	appF	224308.BSU11430	224308.BSU11370	0.078	0.024	0.609	0	0.240	0	0	0.521	0.851
oppA	appB	224308.BSU11430	224308.BSU11390	0.076	0.484	0.609	0	0.253	0	0	0.529	0.922
oppA	appC	224308.BSU11430	224308.BSU11400	0.076	0.108	0.698	0	0.193	0	0	0.435	0.866
oppA	dppA	224308.BSU11430	224308.BSU12920	0.111	0	0	0	0.045	0	0	0.352	0.401
oppA	dppE	224308.BSU11430	224308.BSU12960	0	0	0.130	0.878	0	0	0.360	0.083	0.445
oppA	dppD	224308.BSU11430	224308.BSU12950	0.075	0.040	0.699	0	0.231	0	0	0.457	0.868
oppA	dppC	224308.BSU11430	224308.BSU12940	0.083	0.163	0.773	0	0.189	0	0	0.517	0.919
oppA	dppB	224308.BSU11430	224308.BSU12930	0.083	0.324	0.774	0	0.252	0	0	0.606	0.951
oppA	oppD	224308.BSU11430	224308.BSU11460	0.533	0.053	0.719	0	0.764	0	0.900	0.958	0.999
oppA	oppB	224308.BSU11430	224308.BSU11440	0.537	0.512	0.774	0	0.714	0	0.900	0.952	0.999
oppA	oppC	224308.BSU11430	224308.BSU11450	0.537	0.097	0.774	0	0.766	0	0.900	0.954	0.999
oppA	oppF	224308.BSU11430	224308.BSU11470	0.551	0.039	0.701	0	0.738	0	0.900	0.961	0.999
oppB	appD	224308.BSU11440	224308.BSU11360	0.076	0.047	0.769	0	0.492	0.097	0	0.082	0.894
oppB	appF	224308.BSU11440	224308.BSU11370	0.079	0.094	0.767	0	0.506	0.097	0	0.407	0.936
oppB	appB	224308.BSU11440	224308.BSU11390	0	0	0.157	0.841	0.073	0	0.900	0.095	0.919
oppB	appC	224308.BSU11440	224308.BSU11400	0.072	0.385	0.775	0	0.582	0	0.900	0.400	0.996
oppB	oppA	224308.BSU11440	224308.BSU11430	0.537	0.512	0.774	0	0.714	0	0.900	0.952	0.999
oppB	dppA	224308.BSU11440	224308.BSU12920	0.111	0	0	0	0.045	0	0	0.689	0.712
oppB	dppE	224308.BSU11440	224308.BSU12960	0.083	0.313	0.774	0	0.250	0	0	0.310	0.913
oppB	dppD	224308.BSU11440	224308.BSU12950	0.076	0.151	0.774	0	0.487	0.097	0	0.330	0.932
oppB	dppC	224308.BSU11440	224308.BSU12940	0.083	0.349	0.775	0	0.570	0	0	0.775	0.984
oppB	oppF	224308.BSU11440	224308.BSU11470	0.789	0.150	0.773	0	0.848	0	0.900	0.959	0.999
oppB	oppC	224308.BSU11440	224308.BSU11450	0.782	0.331	0.775	0	0.881	0	0.900	0.995	0.999
oppB	oppD	224308.BSU11440	224308.BSU11460	0.781	0.195	0.774	0	0.883	0.097	0.900	0.996	0.999
oppC	appD	224308.BSU11450	224308.BSU11360	0.076	0.900	0.772	0	0.508	0	0	0.082	0.988
oppC	appF	224308.BSU11450	224308.BSU11370	0.079	0.899	0.771	0	0.519	0	0	0.363	0.992
oppC	appB	224308.BSU11450	224308.BSU11390	0.072	0.247	0.775	0	0.611	0	0.900	0.380	0.995
oppC	appC	224308.BSU11450	224308.BSU11400	0	0	0.115	0.899	0.056	0	0.900	0.070	0.911
oppC	oppA	224308.BSU11450	224308.BSU11430	0.537	0.097	0.774	0	0.766	0	0.900	0.954	0.999
oppC	oppB	224308.BSU11450	224308.BSU11440	0.782	0.331	0.775	0	0.881	0	0.900	0.995	0.999
oppC	bceA	224308.BSU11450	224308.BSU30380	0	0.424	0	0	0.057	0	0	0.070	0.451
oppC	dppA	224308.BSU11450	224308.BSU12920	0.111	0.156	0	0	0.047	0	0	0.683	0.743
oppC	dppE	224308.BSU11450	224308.BSU12960	0.083	0.163	0.773	0	0.194	0	0	0.531	0.922
oppC	dppB	224308.BSU11450	224308.BSU12930	0.083	0.337	0.775	0	0.575	0	0	0.860	0.990
oppC	dppD	224308.BSU11450	224308.BSU12950	0.076	0.900	0.775	0	0.508	0	0	0.242	0.990
oppC	oppD	224308.BSU11450	224308.BSU11460	0.781	0.900	0.774	0	0.933	0	0.900	0.998	0.999
oppC	oppF	224308.BSU11450	224308.BSU11470	0.789	0.899	0.774	0	0.905	0	0.900	0.973	0.999
oppD	appB	224308.BSU11460	224308.BSU11390	0.095	0.070	0.773	0	0.525	0.097	0	0.367	0.936
oppD	appC	224308.BSU11460	224308.BSU11400	0.095	0.900	0.774	0	0.511	0	0	0.241	0.991
oppD	oppA	224308.BSU11460	224308.BSU11430	0.533	0.053	0.719	0	0.764	0	0.900	0.958	0.999
oppD	oppB	224308.BSU11460	224308.BSU11440	0.781	0.195	0.774	0	0.883	0.097	0.900	0.996	0.999
oppD	oppC	224308.BSU11460	224308.BSU11450	0.781	0.900	0.774	0	0.933	0	0.900	0.998	0.999
oppD	dppA	224308.BSU11460	224308.BSU12920	0.053	0	0	0	0.047	0	0	0.663	0.669
oppD	dppE	224308.BSU11460	224308.BSU12960	0.075	0.089	0.706	0	0.231	0	0	0.105	0.798
oppD	dppB	224308.BSU11460	224308.BSU12930	0.076	0.168	0.774	0	0.487	0.097	0	0.507	0.951
oppD	dppC	224308.BSU11460	224308.BSU12940	0.076	0.900	0.774	0	0.507	0	0	0.497	0.993
oppD	oppF	224308.BSU11460	224308.BSU11470	0.785	0	0.151	0.849	0.966	0	0.900	0.535	0.999
oppF	appD	224308.BSU11470	224308.BSU11360	0.095	0	0.156	0.843	0.538	0	0.900	0.127	0.963
oppF	appF	224308.BSU11470	224308.BSU11370	0.079	0	0.081	0.945	0.544	0	0	0.136	0.622
oppF	appB	224308.BSU11470	224308.BSU11390	0.095	0.210	0.771	0	0.501	0	0	0.725	0.973
oppF	appC	224308.BSU11470	224308.BSU11400	0.095	0.900	0.773	0	0.288	0	0	0.554	0.992
oppF	oppA	224308.BSU11470	224308.BSU11430	0.551	0.039	0.701	0	0.738	0	0.900	0.961	0.999
oppF	oppB	224308.BSU11470	224308.BSU11440	0.789	0.150	0.773	0	0.848	0	0.900	0.959	0.999
oppF	oppC	224308.BSU11470	224308.BSU11450	0.789	0.899	0.774	0	0.905	0	0.900	0.973	0.999
oppF	oppD	224308.BSU11470	224308.BSU11460	0.785	0	0.151	0.849	0.966	0	0.900	0.535	0.999
oppF	dppD	224308.BSU11470	224308.BSU12950	0.095	0	0.143	0.861	0.530	0	0	0.137	0.643
oppF	dppA	224308.BSU11470	224308.BSU12920	0.092	0	0	0	0.047	0	0	0.671	0.690
oppF	dppE	224308.BSU11470	224308.BSU12960	0.111	0.066	0.699	0	0.142	0	0	0.343	0.833
oppF	dppB	224308.BSU11470	224308.BSU12930	0.111	0.130	0.773	0	0.459	0	0	0.619	0.957
oppF	dppC	224308.BSU11470	224308.BSU12940	0.111	0.900	0.773	0	0.281	0	0	0.552	0.992
pbpB	pbpH	224308.BSU15160	224308.BSU13980	0	0	0.319	0.605	0	0	0	0.376	0.557
pbpB	penP	224308.BSU15160	224308.BSU18800	0.046	0	0	0	0.053	0	0	0.407	0.418
pbpB	ponA	224308.BSU15160	224308.BSU22320	0.044	0	0.310	0.605	0.090	0.230	0	0.750	0.863
pbpH	ecsB	224308.BSU13980	224308.BSU10050	0	0	0.316	0	0	0	0	0.177	0.413
pbpH	mecA	224308.BSU13980	224308.BSU11520	0	0	0.375	0	0.059	0	0	0.087	0.416
pbpH	pbpB	224308.BSU13980	224308.BSU15160	0	0	0.319	0.605	0	0	0	0.376	0.557
pbpH	ponA	224308.BSU13980	224308.BSU22320	0.044	0	0.610	0	0.043	0.230	0	0.688	0.898
pdaA	spo0A	224308.BSU07980	224308.BSU24220	0	0	0.307	0	0	0	0	0.227	0.441
pdaA	spoIIAB	224308.BSU07980	224308.BSU23460	0	0	0.440	0	0.055	0	0	0.145	0.508
penP	ybxI	224308.BSU18800	224308.BSU02090	0.167	0	0.151	0	0	0	0	0.221	0.400
penP	pbpB	224308.BSU18800	224308.BSU15160	0.046	0	0	0	0.053	0	0	0.407	0.418
penP	aadK	224308.BSU18800	224308.BSU26790	0	0	0	0	0.048	0	0	0.564	0.567
penP	tetB	224308.BSU18800	224308.BSU40770	0	0	0	0	0	0	0	0.568	0.568
polC	rpoB	224308.BSU16580	224308.BSU01070	0	0	0.190	0	0.096	0	0	0.444	0.557
ponA	mprF	224308.BSU22320	224308.BSU08425	0	0	0	0	0	0	0	0.416	0.416
ponA	pbpH	224308.BSU22320	224308.BSU13980	0.044	0	0.610	0	0.043	0.230	0	0.688	0.898
ponA	pbpB	224308.BSU22320	224308.BSU15160	0.044	0	0.310	0.605	0.090	0.230	0	0.750	0.863
ponA	uppP	224308.BSU22320	224308.BSU31150	0.083	0	0	0	0	0	0	0.383	0.410
pth	rpsL	224308.BSU00530	224308.BSU01100	0.115	0	0.206	0	0.435	0	0	0	0.568
pth	fin	224308.BSU00530	224308.BSU00540	0.646	0	0	0	0.787	0	0	0	0.921
rapA	yabQ	224308.BSU12430	224308.BSU00610	0	0	0.409	0	0	0	0	0	0.409
rapA	ybxI	224308.BSU12430	224308.BSU02090	0	0	0.305	0	0	0	0	0.485	0.626
rapA	appC	224308.BSU12430	224308.BSU11400	0	0	0	0	0.422	0	0	0	0.422
rapA	dppA	224308.BSU12430	224308.BSU12920	0	0	0.390	0	0.119	0	0	0	0.439
rapA	bceB	224308.BSU12430	224308.BSU30370	0	0	0.159	0	0.042	0	0	0.481	0.545
rplK	rpmGB	224308.BSU01020	224308.BSU00990	0.368	0	0	0	0.761	0.729	0	0.486	0.976
rplK	srfAB	224308.BSU01020	224308.BSU03490	0	0	0	0	0.242	0.547	0	0.069	0.652
rplK	srfAC	224308.BSU01020	224308.BSU03510	0	0	0	0	0.242	0.547	0	0.069	0.652
rplK	rpoC	224308.BSU01020	224308.BSU01080	0.275	0.378	0.572	0	0.778	0.720	0	0.267	0.989
rplK	rpsL	224308.BSU01020	224308.BSU01100	0.258	0	0.546	0	0.950	0.969	0	0.470	0.999
rplK	rpoB	224308.BSU01020	224308.BSU01070	0.285	0.362	0.653	0	0.883	0.841	0	0.749	0.999
rplK	rpsE	224308.BSU01020	224308.BSU01330	0.251	0	0	0	0.924	0.969	0	0.862	0.999
rpmGB	sigH	224308.BSU00990	224308.BSU00980	0.597	0	0	0	0.165	0	0	0.106	0.673
rpmGB	srfAC	224308.BSU00990	224308.BSU03510	0	0	0	0	0.259	0.252	0	0	0.422
rpmGB	srfAB	224308.BSU00990	224308.BSU03490	0	0	0	0	0.259	0.252	0	0	0.422
rpmGB	rpoC	224308.BSU00990	224308.BSU01080	0.202	0	0	0	0.090	0.321	0	0.073	0.482
rpmGB	rpoB	224308.BSU00990	224308.BSU01070	0.205	0	0	0	0.150	0.361	0	0	0.530
rpmGB	vmlR	224308.BSU00990	224308.BSU05610	0	0	0	0	0.058	0.560	0	0	0.567
rpmGB	rpsL	224308.BSU00990	224308.BSU01100	0.199	0	0	0	0.720	0.729	0	0.256	0.948
rpmGB	rpsE	224308.BSU00990	224308.BSU01330	0.168	0	0	0	0.760	0.729	0	0.197	0.950
rpmGB	rplK	224308.BSU00990	224308.BSU01020	0.368	0	0	0	0.761	0.729	0	0.486	0.976
rpoB	sigH	224308.BSU01070	224308.BSU00980	0.139	0	0	0	0.045	0.499	0	0.377	0.709
rpoB	rpmGB	224308.BSU01070	224308.BSU00990	0.205	0	0	0	0.150	0.361	0	0	0.530
rpoB	rplK	224308.BSU01070	224308.BSU01020	0.285	0.362	0.653	0	0.883	0.841	0	0.749	0.999
rpoB	spo0A	224308.BSU01070	224308.BSU24220	0	0	0	0	0	0	0	0.498	0.498
rpoB	polC	224308.BSU01070	224308.BSU16580	0	0	0.190	0	0.096	0	0	0.444	0.557
rpoB	mprF	224308.BSU01070	224308.BSU08425	0	0	0	0	0.045	0	0	0.785	0.786
rpoB	rpsE	224308.BSU01070	224308.BSU01330	0.252	0	0.315	0	0.900	0.729	0	0.799	0.996
rpoB	rpoC	224308.BSU01070	224308.BSU01080	0.643	0.900	0.771	0	0.963	0.985	0.857	0.999	0.999
rpoB	rpsL	224308.BSU01070	224308.BSU01100	0.367	0	0.388	0	0.897	0.574	0	0.982	0.999
rpoC	sigH	224308.BSU01080	224308.BSU00980	0.138	0	0	0	0	0.553	0	0.383	0.741
rpoC	rpmGB	224308.BSU01080	224308.BSU00990	0.202	0	0	0	0.090	0.321	0	0.073	0.482
rpoC	rplK	224308.BSU01080	224308.BSU01020	0.275	0.378	0.572	0	0.778	0.720	0	0.267	0.989
rpoC	rpoB	224308.BSU01080	224308.BSU01070	0.643	0.900	0.771	0	0.963	0.985	0.857	0.999	0.999
rpoC	mprF	224308.BSU01080	224308.BSU08425	0	0	0	0	0	0	0	0.826	0.826
rpoC	rpsL	224308.BSU01080	224308.BSU01100	0.414	0	0.427	0	0.686	0.574	0	0.657	0.981
rpoC	rpsE	224308.BSU01080	224308.BSU01330	0.253	0	0.217	0	0.936	0.729	0	0.263	0.991
rpsE	rpmGB	224308.BSU01330	224308.BSU00990	0.168	0	0	0	0.760	0.729	0	0.197	0.950
rpsE	rplK	224308.BSU01330	224308.BSU01020	0.251	0	0	0	0.924	0.969	0	0.862	0.999
rpsE	rpoB	224308.BSU01330	224308.BSU01070	0.252	0	0.315	0	0.900	0.729	0	0.799	0.996
rpsE	rpoC	224308.BSU01330	224308.BSU01080	0.253	0	0.217	0	0.936	0.729	0	0.263	0.991
rpsE	rpsL	224308.BSU01330	224308.BSU01100	0.255	0	0.298	0	0.951	0.969	0.857	0.583	0.999
rpsE	ecsA	224308.BSU01330	224308.BSU10040	0	0	0.406	0	0.052	0	0	0	0.412
